アイエルザ症候群,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ア:イエルザ症候群,アイエルザショウ:コウグン,アイエルザショウ:コウグン,2/8:0/3,*,あ[いえるざしヨうこう]ぐん
アイカルディ症候群,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ア:イカルディ症候群,アイカルディショ:ウコウグン,アイカルディショ:ウコウグン,2/8:0/3,*,あ[いかるでイしヨうこう]ぐん
アイケア点眼液,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ア:イケア点眼液,アイケアテンガ:ンエキ,アイケアテンガ:ンエキ,2/7:0/3,*,あ[いけあてんがん]えき
Ｉ細胞病,1348,1348,8000,名詞,固有名詞,一般,*,*,*,Ｉ:細胞病,アイサイボウ:ビョウ,アイサイボウ:ビョウ,2/6:0/2,*,あ[いさいぼうび]ヨう
アイザック症候群,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ア:イザック症候群,アイ:ザックショウコウグン,アイ:ザックショウコウグン,2/2:0/9,*,あ[いざ]っくしヨうこう]ぐん
愛情欠如精神病質,1348,1348,8000,名詞,固有名詞,一般,*,*,*,愛:情欠如精神病質,アイジョウケツジョセイシ:ンビョウシツ,アイジョウケツジョセイシ:ンビョウシツ,2/12:0/3,*,あ[いじヨうけつじヨせいしんびヨう]しつ
アイスデン錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ア:イスデン錠,アイスデン:ジョウ,アイスデン:ジョウ,2/6:0/1,*,あ[いすでん[じ]ヨう
アイスフラット懸濁内服用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ア:イスフラット懸濁内服用,アイスフ:ラットケンダクナイフクヨウ,アイスフ:ラットケンダクナイフクヨウ,2/4:0/13,*,あ[いすふら]っとけんだくないふく]よう
アイスフラット懸濁用配合顆粒,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ア:イスフラット懸濁用配合顆粒,アイスフ:ラットケンダクヨウハイゴウカ,アイスフ:ラットケンダクヨウハイゴウカ,2/4:0/14,*,あ[いすふら]っとけんだくようはいご]うか
アイセントレス錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ア:イセントレス錠,アイセントレス:ジョウ,アイセントレス:ジョウ,2/7:0/2,*,あ[いせんとれすじ]ヨう
アイゼンメンゲル症候群,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ア:イゼンメンゲル症候群,アイゼンメンゲルショウ:コウグン,アイゼンメンゲルショウ:コウグン,2/11:0/3,*,あ[いぜんめんげるしヨうこう]ぐん
アイソボリン点滴静注用,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ア:イソボリン点滴静注用,アイソボリンテンテキジョウ:チュウヨウ,アイソボリンテンテキジョウ:チュウヨウ,2/13:0/3,*,あ[いそぼりんてんてきじヨうちユう]よう
アイタント錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ア:イタント錠,アイタント:ジョウ,アイタント:ジョウ,2/5:0/2,*,あ[いたんとじ]ヨう
アイデイト錠,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ア:イデイト錠,アイデイト:ジョウ,アイデイト:ジョウ,2/6:0/1,*,あ[いでいと[じ]ヨう
アイミクス配合錠ＨＤ,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ア:イミクス配合錠ＨＤ,アイミクスハイゴウ:ジョウ,アイミクスハイゴウ:ジョウ,2/9:0/2,*,あ[いみくすはいごうじ]ヨう
アイミクス配合錠ＬＤ,1348,1348,8000,名詞,固有名詞,一般,*,*,*,ア:イミクス配合錠ＬＤ,アイミクスハイゴウ:ジョウ,アイミクスハイゴウ:ジョウ,2/9:0/2,*,あ[いみくすはいごうじ]ヨう
